"GEO_ID","NAME","total_pop","P001002","white_pop","black_pop","P001005","asian_pop","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US42101014300","Census Tract 143, Philadelphia County, Pennsylvania","","1399","","","1","","1","26","40","33","9","6","7","4","6","0","0","0","0","0","0","0","1","0","0","6","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014400","Census Tract 144, Philadelphia County, Pennsylvania","","2924","","","22","","1","523","181","171","54","14","34","6","25","3","2","0","22","0","0","0","4","3","4","9","5","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014500","Census Tract 145, Philadelphia County, Pennsylvania","","2399","","","10","","1","201","65","53","12","3","0","0","9","14","4","1","6","0","0","3","0","1","0","12","5","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014600","Census Tract 146, Philadelphia County, Pennsylvania","","4190","","","16","","1","58","99","90","29","2","18","0","2","15","4","0","13","2","0","0","0","5","0","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014700","Census Tract 147, Philadelphia County, Pennsylvania","","3807","","","2","","1","69","132","111","32","5","23","0","6","18","13","1","10","0","0","1","1","1","0","21","7","2","0","1","0","0","0","2","0","0","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014800","Census Tract 148, Philadelphia County, Pennsylvania","","767","","","1","","0","7","18","16","4","0","0","0","0","1","0","0","8","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101014900","Census Tract 149, Philadelphia County, Pennsylvania","","3892","","","15","","0","25","75","62","19","2","0","0","1","15","5","2","16","0","0","2","0","0","0","13","11","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015101","Census Tract 151.01, Philadelphia County, Pennsylvania","","2011","","","7","","3","13","27","23","9","1","0","0","0","6","3","0","4","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015102","Census Tract 151.02, Philadelphia County, Pennsylvania","","4215","","","22","","0","26","54","48","16","0","0","0","0","18","2","3","8","0","0","1","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015200","Census Tract 152, Philadelphia County, Pennsylvania","","5992","","","18","","1","55","141","119","42","1","0","0","4","44","9","1","12","0","0","0","0","2","4","17","10","2","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015300","Census Tract 153, Philadelphia County, Pennsylvania","","4861","","","6","","0","42","101","88","43","4","9","3","2","9","6","1","5","4","0","0","0","2","0","13","6","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015600","Census Tract 156, Philadelphia County, Pennsylvania","","1677","","","28","","1","658","64","59","16","0","4","1","10","2","1","0","17","0","0","5","0","3","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015700","Census Tract 157, Philadelphia County, Pennsylvania","","2488","","","35","","1","766","153","129","33","2","40","0","39","2","2","0","5","2","0","0","0","1","3","24","15","3","1","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015800","Census Tract 158, Philadelphia County, Pennsylvania","","5529","","","6","","0","91","155","144","37","32","43","5","9","5","3","0","2","0","0","1","1","6","0","6","1","2","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016000","Census Tract 160, Philadelphia County, Pennsylvania","","6804","","","15","","10","153","198","179","56","33","36","7","31","2","1","0","2","0","0","1","2","8","0","19","9","3","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016100","Census Tract 161, Philadelphia County, Pennsylvania","","5350","","","42","","1","930","240","221","58","14","23","2","64","12","3","4","17","1","2","4","2","5","10","17","12","2","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016200","Census Tract 162, Philadelphia County, Pennsylvania","","2095","","","30","","1","929","130","120","23","5","4","0","36","5","1","0","33","0","2","5","0","1","5","9","6","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016300","Census Tract 163, Philadelphia County, Pennsylvania","","3092","","","18","","0","1191","156","148","31","1","3","1","55","4","2","0","23","0","0","5","0","7","16","8","1","0","0","1","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016400","Census Tract 164, Philadelphia County, Pennsylvania","","4309","","","45","","0","1361","255","228","23","2","2","0","111","9","2","0","34","8","0","11","0","9","17","26","20","0","0","1","0","0","0","0","1","0","0","2","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016500","Census Tract 165, Philadelphia County, Pennsylvania","","2717","","","9","","0","96","41","38","10","4","0","0","5","8","0","0","6","0","0","0","0","1","4","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016600","Census Tract 166, Philadelphia County, Pennsylvania","","1738","","","4","","0","58","50","43","15","1","7","0","4","5","5","1","5","0","0","0","0","0","0","5","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1400000US42101016701","Census Tract 167.01, Philadelphia County, Pennsylvania","","3006","","","25","","0","19","49","41","21","0","2","0","0","10","0","0","7","0","0","1","0","0","0","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016702","Census Tract 167.02, Philadelphia County, Pennsylvania","","2854","","","13","","1","37","49","43","9","1","2","0","2","22","1","0","6","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101016800","Census Tract 168, Philadelphia County, Pennsylvania","","3872","","","15","","0","19","63","48","24","0","0","0","2","13","1","0","8","0","0","0","0","0","0","15","6","0","0","3","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016901","Census Tract 169.01, Philadelphia County, Pennsylvania","","3422","","","16","","1","20","44","40","7","0","0","0","1","24","2","1","0","1","0","0","0","1","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016902","Census Tract 169.02, Philadelphia County, Pennsylvania","","5423","","","15","","0","23","101","87","24","2","0","0","0","47","1","1","12","0","0","0","0","0","0","14","9","0","0","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017000","Census Tract 170, Philadelphia County, Pennsylvania","","2919","","","7","","1","47","34","32","13","1","8","0","1","2","1","0","6","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017100","Census Tract 171, Philadelphia County, Pennsylvania","","3983","","","5","","1","40","64","60","22","0","0","0","7","14","5","1","9","0","0","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017201","Census Tract 172.01, Philadelphia County, Pennsylvania","","3154","","","13","","0","30","40","39","19","1","0","0","0","11","5","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017202","Census Tract 172.02, Philadelphia County, Pennsylvania","","4005","","","11","","0","32","51","43","22","1","0","0","0","13","1","2","3","0","0","0","0","1","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017300","Census Tract 173, Philadelphia County, Pennsylvania","","3110","","","12","","1","55","55","49","8","1","0","0","2","18","3","2","10","0","0","0","0","0","5","6","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017400","Census Tract 174, Philadelphia County, Pennsylvania","","2362","","","3","","2","95","57","49","14","0","0","0","10","7","4","0","14","0","0","0","0","0","0","8","5","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017500","Census Tract 175, Philadelphia County, Pennsylvania","","6730","","","221","","2","2544","286","261","31","18","4","1","96","14","4","0","51","3","0","13","0","12","14","23","17","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017601","Census Tract 176.01, Philadelphia County, Pennsylvania","","5193","","","167","","7","2108","369","328","82","2","2","1","140","10","0","0","53","2","2","11","0","2","21","40","25","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017602","Census Tract 176.02, Philadelphia County, Pennsylvania","","3681","","","88","","1","1417","233","231","24","14","3","0","91","5","7","1","45","0","0","17","0","9","15","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017701","Census Tract 177.01, Philadelphia County, Pennsylvania","","3548","","","335","","6","1047","157","145","38","12","5","0","10","22","3","0","33","1","0","9","0","4","8","12","7","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017702","Census Tract 177.02, Philadelphia County, Pennsylvania","","4769","","","292","","2","1785","307","276","44","7","10","1","104","12","5","2","29","0","0","37","0","6","19","31","12","1","0","8","0","0","4","0","0","4","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017800","Census Tract 178, Philadelphia County, Pennsylvania","","6331","","","42","","12","2023","373","345","77","18","9","0","118","9","19","1","61","0","6","5","0","2","20","25","9","0","0","3","0","2","0","0","3","1","1","0","1","0","0","0","0","0","5","0","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017900","Census Tract 179, Philadelphia County, Pennsylvania","","6004","","","52","","0","1269","309","280","77","15","27","3","72","30","8","0","24","1","1","8","0","13","1","28","12","2","2","6","0","0","0","2","2","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018001","Census Tract 180.01, Philadelphia County, Pennsylvania","","2537","","","6","","1","42","49","45","17","7","5","1","10","1","0","0","1","1","1","0","0","0","1","4","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018002","Census Tract 180.02, Philadelphia County, Pennsylvania","","5392","","","5","","0","41","59","57","12","11","19","1","9","1","2","0","1","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018300","Census Tract 183, Philadelphia County, Pennsylvania","","4251","","","7","","0","9","62","58","22","15","15","0","6","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania","","2210","","","6","","1","26","50","41","10","10","16","1","4","0","0","0","0","0","0","0","0","0","0","9","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania","","7889","","","61","","7","2373","433","403","140","12","12","3","128","7","6","1","61","0","0","13","0","7","13","28","21","0","1","2","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania","","7166","","","113","","13","2382","377","340","74","7","35","0","107","4","9","3","61","0","0","10","0","11","19","33","12","3","0","7","0","0","0","0","5","6","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania","","7514","","","35","","1","2517","423","391","64","19","34","1","137","17","0","1","48","6","1","19","4","27","13","29","12","5","1","4","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania","","7599","","","367","","10","2438","373","347","56","8","16","0","144","11","10","1","50","1","4","25","0","11","10","25","8","0","0","4","0","0","0","0","2","0","0","0","0","0","1","0","0","0","9","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania","","4656","","","89","","2","1734","271","252","39","8","0","0","109","11","1","1","39","0","0","28","0","5","11","17","6","0","0","2","0","0","1","0","0","0","0","0","0","0","0","2","0","0","6","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania","","3500","","","117","","3","1347","175","161","34","3","0","1","58","5","0","2","26","0","0","9","0","3","20","14","3","0","0","1","0","0","0","0","2","5","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019700","Census Tract 197, Philadelphia County, Pennsylvania","","6602","","","79","","1","2514","399","365","53","7","3","1","113","8","3","3","91","1","0","55","0","11","16","31","12","0","0","7","0","0","3","0","0","4","0","0","1","0","0","0","0","2","0","2","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019800","Census Tract 198, Philadelphia County, Pennsylvania","","5870","","","57","","13","2173","325","296","47","6","5","0","99","10","9","0","63","0","0","38","0","2","17","27","17","0","0","4","0","0","1","0","0","0","0","0","2","0","0","1","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019900","Census Tract 199, Philadelphia County, Pennsylvania","","4259","","","48","","0","1623","160","133","13","2","1","0","33","7","3","1","35","0","0","14","0","9","15","27","22","0","0","1","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020000","Census Tract 200, Philadelphia County, Pennsylvania","","1245","","","8","","0","31","20","19","6","0","1","0","3","5","0","0","0","0","0","0","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020101","Census Tract 201.01, Philadelphia County, Pennsylvania","","3467","","","9","","0","41","80","52","16","3","1","0","1","20","3","0","6","0","0","2","0","0","0","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020102","Census Tract 201.02, Philadelphia County, Pennsylvania","","3273","","","12","","0","36","80","62","17","0","0","0","7","26","5","0","6","1","0","0","0","0","0","17","13","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020200","Census Tract 202, Philadelphia County, Pennsylvania","","5072","","","19","","2","31","117","98","31","1","1","0","2","38","8","1","15","1","0","0","0","0","0","19","10","1","1","2","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020300","Census Tract 203, Philadelphia County, Pennsylvania","","2697","","","18","","1","85","72","67","11","2","0","0","11","21","3","1","13","0","1","3","0","1","0","5","0","0","0","0","0","0","1","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020400","Census Tract 204, Philadelphia County, Pennsylvania","","2984","","","8","","4","46","66","62","23","0","2","0","1","13","3","3","17","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020500","Census Tract 205, Philadelphia County, Pennsylvania","","2776","","","11","","0","12","43","32","18","0","1","0","3","6","1","0","3","0","0","0","0","0","0","11","9","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020600","Census Tract 206, Philadelphia County, Pennsylvania","","1775","","","2","","3","16","44","41","8","0","13","0","6","4","3","0","3","0","1","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020700","Census Tract 207, Philadelphia County, Pennsylvania","","5692","","","6","","0","39","149","138","51","12","40","1","8","14","7","0","3","0","0","0","0","2","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020800","Census Tract 208, Philadelphia County, Pennsylvania","","1917","","","7","","0","25","54","49","15","5","15","2","2","8","1","0","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020900","Census Tract 209, Philadelphia County, Pennsylvania","","2828","","","4","","0","12","82","76","23","15","24","5","4","3","1","0","0","0","0","0","0","1","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021000","Census Tract 210, Philadelphia County, Pennsylvania","","4846","","","9","","3","24","71","64","32","5","21","0","2","2","0","0","0","0","0","0","2","0","0","6","3","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021100","Census Tract 211, Philadelphia County, Pennsylvania","","2275","","","3","","0","10","52","49","12","6","18","0","3","3","2","1","1","3","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021200","Census Tract 212, Philadelphia County, Pennsylvania","","2202","","","1","","0","22","43","38","16","4","12","0","2","2","1","0","0","0","0","0","1","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021300","Census Tract 213, Philadelphia County, Pennsylvania","","3487","","","2","","0","49","64","59","26","2","23","0","2","0","3","0","1","0","0","0","0","2","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021400","Census Tract 214, Philadelphia County, Pennsylvania","","3803","","","6","","3","22","77","68","14","6","29","2","6","4","4","1","0","1","0","0","0","1","0","9","2","0","0","1","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021500","Census Tract 215, Philadelphia County, Pennsylvania","","3785","","","3","","0","22","72","69","29","10","20","0","4","1","1","0","0","2","0","0","0","2","0","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021600","Census Tract 216, Philadelphia County, Pennsylvania","","1792","","","5","","0","14","34","33","15","8","4","0","3","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021700","Census Tract 217, Philadelphia County, Pennsylvania","","5653","","","17","","1","47","119","105","40","16","21","0","6","6","7","0","2","0","0","0","0","2","5","13","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021800","Census Tract 218, Philadelphia County, Pennsylvania","","4155","","","6","","2","46","104","98","38","7","21","0","4","11","2","6","6","0","0","0","0","3","0","5","0","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021900","Census Tract 219, Philadelphia County, Pennsylvania","","1415","","","2","","0","8","17","17","4","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101022000","Census Tract 220, Philadelphia County, Pennsylvania","","1652","","","0","","2","4","29","28","10","3","4","0","2","7","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023100","Census Tract 231, Philadelphia County, Pennsylvania","","1235","","","1","","0","8","27","26","6","3","15","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023500","Census Tract 235, Philadelphia County, Pennsylvania","","1131","","","7","","0","6","30","28","13","4","10","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023600","Census Tract 236, Philadelphia County, Pennsylvania","","2538","","","5","","0","19","81","72","38","3","13","0","1","9","2","0","1","0","0","0","0","5","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023700","Census Tract 237, Philadelphia County, Pennsylvania","","4391","","","14","","1","49","175","146","68","11","15","1","5","23","8","0","12","0","0","0","0","3","0","25","21","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
