"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","hisp_pop","non_hisp_pop","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"1400000US42101013401","Census Tract 134.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2288","","","2199","2056","78","3","61","1","0","23","23","8","1","11","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101013402","Census Tract 134.02, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2922","","","2515","2076","303","5","128","1","2","60","55","26","6","17","1","0","2","1","0","2","0","0","0","0","0","0","4","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101013500","Census Tract 135, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3222","","","2912","1575","1248","5","77","0","7","59","56","23","3","17","0","2","7","2","0","0","0","0","0","1","1","0","3","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101013601","Census Tract 136.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2677","","","2521","2316","84","0","117","0","4","60","57","9","4","38","0","1","0","3","0","0","0","0","0","1","1","0","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101013602","Census Tract 136.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3503","","","3300","2917","261","5","112","0","5","71","67","23","6","33","0","0","2","2","0","0","1","0","0","0","0","0","4","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101013700","Census Tract 137, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4813","","","4532","789","3651","5","78","3","6","117","108","56","2","11","0","1","24","12","1","1","0","0","0","0","0","0","9","7","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101013800","Census Tract 138, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2061","","","1955","119","1805","6","19","0","6","33","27","10","0","2","0","0","4","6","3","2","0","0","0","0","0","0","6","1","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1400000US42101013900","Census Tract 139, Philadelphia County, Pennsylvania","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3764","","","3489","418","3027","9","32","2","1","63","53","22","3","3","0","0","17","0","0","3","0","0","0","1","4","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014000","Census Tract 140, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3010","","","2788","385","2265","12","118","4","4","50","49","16","2","7","0","0","10","8","0","4","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014100","Census Tract 141, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2094","","","1817","188","1552","7","70","0","0","22","22","3","1","1","0","0","9","1","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014200","Census Tract 142, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3570","","","3076","2641","281","1","146","1","6","90","83","26","14","25","1","0","5","7","0","1","1","0","0","1","2","0","7","4","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"1400000US42101014300","Census Tract 143, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1439","","","1306","1188","62","0","53","1","2","30","25","7","5","6","4","2","0","0","0","0","0","0","0","1","0","0","5","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014400","Census Tract 144, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3105","","","1856","1302","488","2","60","1","3","103","100","45","8","33","6","0","2","2","0","0","0","0","0","4","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"1400000US42101014500","Census Tract 145, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2464","","","2012","474","1425","9","102","1","1","25","24","11","1","0","0","0","6","4","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014600","Census Tract 146, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4289","","","4062","1617","2205","13","207","0","20","89","81","27","2","18","0","2","15","4","0","7","1","0","0","0","5","0","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014700","Census Tract 147, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3939","","","3641","1747","1641","2","226","0","25","112","96","30","3","23","0","4","17","13","1","3","0","0","0","1","1","0","16","6","2","0","0","0","0","0","2","0","0","5","0","1","0","0","0","0","0","0","0"
"1400000US42101014800","Census Tract 148, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","785","","","752","18","702","1","31","0","0","10","8","4","0","0","0","0","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101014900","Census Tract 149, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3967","","","3796","40","3723","12","19","0","2","57","44","17","2","0","0","0","13","4","2","6","0","0","0","0","0","0","13","11","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1400000US42101015101","Census Tract 151.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2038","","","1982","19","1942","7","6","3","5","24","21","8","1","0","0","0","5","3","0","4","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015102","Census Tract 151.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4269","","","4132","19","4081","18","14","0","0","50","44","15","0","0","0","0","18","1","3","7","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015200","Census Tract 152, Philadelphia County, Pennsylvania","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6133","","","5891","114","5731","18","20","1","7","100","80","34","1","0","0","0","33","9","1","2","0","0","0","0","0","0","16","10","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"1400000US42101015300","Census Tract 153, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4962","","","4731","2232","2225","6","262","0","6","96","83","42","4","9","3","0","9","6","1","3","4","0","0","0","2","0","13","6","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1400000US42101015600","Census Tract 156, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1741","","","616","209","373","7","23","1","3","16","14","7","0","4","1","0","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015700","Census Tract 157, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2641","","","1086","814","232","13","26","0","1","62","57","12","1","40","0","1","2","1","0","0","0","0","0","0","0","0","5","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101015800","Census Tract 158, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5684","","","5281","5037","115","4","121","0","4","129","124","37","26","41","5","2","5","3","0","0","0","0","0","0","5","0","4","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016000","Census Tract 160, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7002","","","6446","6088","183","7","157","4","7","132","126","48","29","30","7","3","1","1","0","0","0","0","0","2","5","0","6","2","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016100","Census Tract 161, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5590","","","3743","2375","582","10","758","1","17","111","102","48","12","20","2","4","6","3","1","1","0","2","0","2","1","0","8","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016200","Census Tract 162, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2225","","","549","83","423","6","33","0","4","12","12","8","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016300","Census Tract 163, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3248","","","803","150","434","7","212","0","0","11","10","6","0","2","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016400","Census Tract 164, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4564","","","1819","56","1733","10","19","0","1","36","29","14","0","2","0","0","6","2","0","3","2","0","0","0","0","0","7","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1400000US42101016500","Census Tract 165, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2758","","","2532","42","2467","7","12","0","4","21","19","9","4","0","0","0","4","0","0","1","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016600","Census Tract 166, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1788","","","1645","249","1327","3","58","0","8","34","31","10","1","7","0","3","4","5","0","1","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016701","Census Tract 167.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3055","","","2945","58","2857","21","4","0","5","42","36","21","0","2","0","0","10","0","0","3","0","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"1400000US42101016702","Census Tract 167.02, Philadelphia County, Pennsylvania","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","2903","","","2774","178","2544","11","35","0","6","44","39","9","1","2","0","1","22","1","0","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016800","Census Tract 168, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3935","","","3801","42","3730","13","15","0","1","50","41","22","0","0","0","2","13","1","0","3","0","0","0","0","0","0","9","6","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"1400000US42101016901","Census Tract 169.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3466","","","3352","26","3295","16","9","1","5","43","39","7","0","0","0","0","24","2","1","0","1","0","0","0","1","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101016902","Census Tract 169.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5524","","","5331","26","5288","14","2","0","1","84","73","15","2","0","0","0","46","1","1","8","0","0","0","0","0","0","11","9","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1400000US42101017000","Census Tract 170, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2953","","","2797","533","2198","5","55","1","5","27","26","11","1","7","0","0","2","1","0","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017100","Census Tract 171, Philadelphia County, Pennsylvania","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4047","","","3917","34","3871","5","2","1","4","49","45","22","0","0","0","0","11","5","1","4","0","0","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017201","Census Tract 172.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3194","","","3087","25","3037","12","10","0","3","33","32","15","1","0","0","0","11","4","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017202","Census Tract 172.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4056","","","3899","18","3862","9","7","0","3","45","37","18","1","0","0","0","13","1","2","1","0","0","0","0","1","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017300","Census Tract 173, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3165","","","2999","87","2878","10","22","1","1","37","32","7","1","0","0","0","18","3","2","1","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017400","Census Tract 174, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2419","","","2228","25","2185","3","12","2","1","33","28","11","0","0","0","2","7","4","0","4","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017500","Census Tract 175, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7016","","","1955","99","1814","15","21","2","4","36","33","11","2","2","0","1","12","2","0","2","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017601","Census Tract 176.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5562","","","466","116","305","6","26","0","13","22","15","11","1","0","0","0","3","0","0","0","0","0","0","0","0","0","7","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1400000US42101017602","Census Tract 176.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3914","","","699","170","487","0","42","0","0","16","16","6","2","1","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017701","Census Tract 177.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3705","","","1464","310","1019","10","122","2","1","64","62","34","2","0","0","0","16","3","0","6","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017702","Census Tract 177.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5076","","","1494","468","876","19","125","0","6","47","45","22","1","10","1","1","3","3","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017800","Census Tract 178, Philadelphia County, Pennsylvania","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6704","","","3230","1324","1695","10","193","1","7","104","98","49","13","5","0","6","4","18","0","3","0","0","0","0","0","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101017900","Census Tract 179, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6313","","","3972","2624","1272","10","60","0","6","145","133","59","12","24","3","7","25","1","0","1","1","0","0","0","0","0","12","7","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018001","Census Tract 180.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2586","","","2382","2298","52","5","26","1","0","28","27","11","7","5","1","0","1","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018002","Census Tract 180.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5451","","","5217","5150","33","5","29","0","0","47","45","11","10","18","1","1","1","2","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018300","Census Tract 183, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4313","","","4176","4126","24","7","16","0","3","46","44","17","14","13","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018400","Census Tract 184, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2260","","","2139","2109","8","5","16","0","1","37","34","9","10","14","1","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101018800","Census Tract 188, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8322","","","4311","2046","2146","14","88","1","16","146","132","87","10","11","1","6","7","6","0","4","0","0","0","0","0","0","14","10","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019000","Census Tract 190, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7543","","","3225","1296","1559","12","342","1","15","109","100","50","3","30","0","1","4","9","3","0","0","0","0","0","0","0","9","1","2","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019100","Census Tract 191, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7937","","","3241","1520","860","6","847","1","7","94","93","29","8","30","1","7","4","0","1","0","5","0","0","4","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019200","Census Tract 192, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7972","","","2831","825","1712","20","263","0","11","71","71","30","6","13","0","11","3","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4927","","","795","217","536","4","33","0","5","32","31","15","2","0","0","2","8","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3675","","","555","196","335","2","20","0","2","24","23","18","2","0","1","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019700","Census Tract 197, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7001","","","2461","160","2188","9","94","0","10","63","57","34","3","2","1","0","7","2","3","4","1","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019800","Census Tract 198, Philadelphia County, Pennsylvania","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6195","","","2292","103","2005","21","157","0","6","35","32","15","0","0","0","1","6","9","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101019900","Census Tract 199, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4419","","","1775","100","1643","22","9","0","1","22","16","3","0","1","0","0","6","2","1","3","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020000","Census Tract 200, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1265","","","1181","88","1006","2","79","0","6","14","14","6","0","1","0","0","5","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020101","Census Tract 201.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3547","","","3346","71","3229","7","36","0","3","62","37","14","1","1","0","0","18","3","0","0","0","0","0","0","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020102","Census Tract 201.02, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3353","","","3147","48","3075","11","13","0","0","61","47","15","0","0","0","1","23","5","0","3","0","0","0","0","0","0","13","9","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101020200","Census Tract 202, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5189","","","4968","135","4802","17","12","2","0","99","83","30","1","1","0","0","37","8","1","5","0","0","0","0","0","0","16","10","1","1","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0"
"1400000US42101020300","Census Tract 203, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2769","","","2541","106","2397","15","21","1","1","47","43","10","2","0","0","0","21","3","1","5","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0"
"1400000US42101020400","Census Tract 204, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3050","","","2876","49","2801","8","16","0","2","52","48","17","0","2","0","0","13","3","3","10","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1400000US42101020500","Census Tract 205, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2819","","","2738","94","2532","11","100","0","1","31","23","15","0","1","0","0","6","1","0","0","0","0","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020600","Census Tract 206, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1819","","","1703","953","598","0","142","3","7","32","31","6","0","13","0","1","4","3","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020700","Census Tract 207, Philadelphia County, Pennsylvania","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5841","","","5509","4540","759","4","195","0","11","137","126","49","12","40","1","2","13","7","0","0","0","0","0","0","2","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020800","Census Tract 208, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1971","","","1818","1068","583","5","161","0","1","49","44","13","4","15","2","0","8","1","0","0","0","0","0","0","1","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101020900","Census Tract 209, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2910","","","2748","2531","119","4","88","0","6","72","66","20","12","22","5","2","3","1","0","0","0","0","0","0","1","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021000","Census Tract 210, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4917","","","4735","4496","147","5","82","3","2","66","62","32","5","20","0","1","2","0","0","0","0","0","0","2","0","0","4","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
